order_id,created_at,customer_id,restaurant_id,ab_group,status,total_amount_usd,customer_city,customer_segment,restaurant_name,restaurant_category,restaurant_city,delivery_id,dasher_id,dasher_assigned_at,pickup_at,delivered_at,delivery_duration_minutes,stage_1_order_placed_at,stage_2_restaurant_confirmed_at,stage_3_dasher_assigned_at,stage_4_dasher_arrived_restaurant_at,stage_5_order_picked_up_at,stage_6_dasher_near_customer_at,stage_7_delivered_at,has_duplicate_flag,has_timestamp_issue_flag,has_missing_dasher_flag,has_outlier_flag,month,hour_of_day,delivery_stage_bucket
ORD_001870,2025-01-14 18:41:18,CUST_00779,REST_0048,B,delivered,15.43,Rio de Janeiro,returning,Street Eats 15,Seafood,Belo Horizonte,DEL_001869,DASH_0186,2025-01-14 18:52:58,2025-01-14 19:09:48,2025-01-14 19:35:28,54.166666666666664,2025-01-14 18:41:18,2025-01-14 18:45:52,2025-01-14 18:52:58,2025-01-14 19:02:53,2025-01-14 19:09:48,2025-01-14 19:28:50,2025-01-14 19:35:28,False,True,False,False,Jan,18,Noite (18-23h)
ORD_001871,2025-01-14 18:50:52,CUST_01798,REST_0095,A,delivered,27.79,Rio de Janeiro,returning,Bella Napoli 15,Healthy,Porto Alegre,DEL_001870,DASH_0275,2025-01-14 19:00:44,2025-01-14 19:14:15,2025-01-14 19:36:56,47.1,2025-01-14 18:50:52,2025-01-14 18:54:15,2025-01-14 19:00:44,2025-01-14 19:08:49,2025-01-14 19:14:15,2025-01-14 19:30:31,2025-01-14 19:36:56,False,False,False,False,Jan,18,Noite (18-23h)
ORD_001872,2025-01-14 19:02:01,CUST_00248,REST_0001,A,delivered,45.55,Belo Horizonte,new,Sabor & Arte 38,Brazilian,Brasília,DEL_001871,DASH_0109,2025-01-14 19:08:16,2025-01-14 19:17:26,2025-01-14 19:32:09,31.2,2025-01-14 19:02:01,2025-01-14 19:04:16,2025-01-14 19:08:16,2025-01-14 19:13:41,2025-01-14 19:17:26,2025-01-14 19:28:36,2025-01-14 19:32:09,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001873,2025-01-14 19:05:31,CUST_01958,REST_0016,B,delivered,66.53,Curitiba,new,Verde & Co 12,Chinese,Brasília,DEL_001872,DASH_0132,2025-01-14 19:13:47,2025-01-14 19:26:22,2025-01-14 19:45:21,41.4,2025-01-14 19:05:31,2025-01-14 19:08:49,2025-01-14 19:13:47,2025-01-14 19:21:32,2025-01-14 19:26:22,2025-01-14 19:40:19,2025-01-14 19:45:21,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001875,2025-01-14 19:16:44,CUST_01253,REST_0026,B,delivered,84.22,São Paulo,returning,Casa Portuguesa 10,Japanese,Porto Alegre,DEL_001874,DASH_0320,2025-01-14 19:22:04,2025-01-14 19:30:22,2025-01-14 19:42:49,27.1,2025-01-14 19:16:44,2025-01-14 19:18:51,2025-01-14 19:22:04,2025-01-14 19:26:50,2025-01-14 19:30:22,2025-01-14 19:39:44,2025-01-14 19:42:49,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001876,2025-01-14 19:35:29,CUST_01235,REST_0087,B,delivered,67.15,Curitiba,returning,Casa Portuguesa 36,Pizza,Belo Horizonte,DEL_001875,DASH_0156,2025-01-14 19:43:14,2025-01-14 19:53:47,2025-01-14 20:11:20,37.1,2025-01-14 19:35:29,2025-01-14 19:38:46,2025-01-14 19:43:14,2025-01-14 19:49:27,2025-01-14 19:53:47,2025-01-14 20:06:57,2025-01-14 20:11:20,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001877,2025-01-14 19:52:41,CUST_01873,REST_0133,A,delivered,58.67,Curitiba,new,Nikkei House 29,Dessert,São Paulo,DEL_001876,DASH_0298,2025-01-14 20:00:20,2025-01-14 20:12:00,2025-01-14 20:29:36,38.2,2025-01-14 19:52:41,2025-01-14 19:55:55,2025-01-14 20:00:20,2025-01-14 20:06:54,2025-01-14 20:12:00,2025-01-14 20:25:19,2025-01-14 20:29:36,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001878,2025-01-14 19:56:24,CUST_00754,REST_0110,A,delivered,13.73,Brasília,vip,Verde & Co 45,Pizza,Brasília,DEL_001877,DASH_0286,2025-01-14 20:06:11,2025-01-14 20:20:37,2025-01-14 20:43:14,48.5,2025-01-14 19:56:24,2025-01-14 20:00:00,2025-01-14 20:06:11,2025-01-14 20:14:38,2025-01-14 20:20:37,2025-01-14 20:37:54,2025-01-14 20:43:14,False,False,False,False,Jan,19,Noite (18-23h)
ORD_001879,2025-01-14 20:02:02,CUST_00330,REST_0041,B,delivered,64.77,Curitiba,new,Nikkei House 22,Chinese,Brasília,DEL_001878,DASH_0039,2025-01-14 20:10:50,2025-01-14 20:23:23,2025-01-14 20:44:21,43.2,2025-01-14 20:02:02,2025-01-14 20:05:24,2025-01-14 20:10:50,2025-01-14 20:18:46,2025-01-14 20:23:23,2025-01-14 20:39:04,2025-01-14 20:44:21,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001880,2025-01-14 20:06:49,CUST_01838,REST_0023,B,delivered,55.09,Rio de Janeiro,returning,Sabor & Arte 48,Chinese,Belo Horizonte,DEL_001879,DASH_0015,2025-01-14 20:12:36,2025-01-14 20:20:29,2025-01-14 20:33:41,27.7,2025-01-14 20:06:49,2025-01-14 20:09:17,2025-01-14 20:12:36,2025-01-14 20:17:14,2025-01-14 20:20:29,2025-01-14 20:30:07,2025-01-14 20:33:41,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001881,2025-01-14 20:13:32,CUST_00206,REST_0108,B,delivered,69.79,Rio de Janeiro,new,Casa Portuguesa 14,Burger,Brasília,DEL_001880,DASH_0021,2025-01-14 20:17:43,2025-01-14 20:24:05,2025-01-14 20:34:04,21.1,2025-01-14 20:13:32,2025-01-14 20:15:16,2025-01-14 20:17:43,2025-01-14 20:21:22,2025-01-14 20:24:05,2025-01-14 20:31:17,2025-01-14 20:34:04,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001882,2025-01-14 20:14:00,CUST_01320,REST_0061,B,delivered,9.33,Belo Horizonte,vip,Verde & Co 33,Dessert,Brasília,DEL_001881,DASH_0179,2025-01-14 20:19:37,2025-01-14 20:27:43,2025-01-14 20:40:47,27.5,2025-01-14 20:14:00,2025-01-14 20:16:19,2025-01-14 20:19:37,2025-01-14 20:24:20,2025-01-14 20:27:43,2025-01-14 20:37:30,2025-01-14 20:40:47,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001883,2025-01-14 20:26:53,CUST_00532,REST_0146,A,delivered,71.06,São Paulo,new,Forno di Pietra 14,Chinese,Porto Alegre,DEL_001882,DASH_0004,2025-01-14 20:32:45,2025-01-14 20:41:14,2025-01-14 20:54:58,29.2,2025-01-14 20:26:53,2025-01-14 20:29:22,2025-01-14 20:32:45,2025-01-14 20:37:58,2025-01-14 20:41:14,2025-01-14 20:51:51,2025-01-14 20:54:58,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001884,2025-01-14 20:35:08,CUST_01859,REST_0097,B,delivered,72.92,Curitiba,returning,Doce Vida 18,Pizza,Belo Horizonte,DEL_001883,DASH_0041,2025-01-14 20:43:40,2025-01-14 20:56:27,2025-01-14 21:16:49,43.1,2025-01-14 20:35:08,2025-01-14 20:38:12,2025-01-14 20:43:40,2025-01-14 20:51:36,2025-01-14 20:56:27,2025-01-14 21:11:50,2025-01-14 21:16:49,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001885,2025-01-14 20:35:46,CUST_01948,REST_0002,A,delivered,35.45,Brasília,returning,Doce Vida 22,Dessert,Brasília,DEL_001884,DASH_0363,2025-01-14 20:41:32,2025-01-14 20:50:26,2025-01-14 21:04:58,29.9,2025-01-14 20:35:46,2025-01-14 20:37:55,2025-01-14 20:41:32,2025-01-14 20:47:01,2025-01-14 20:50:26,2025-01-14 21:01:22,2025-01-14 21:04:58,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001886,2025-01-14 20:42:11,CUST_00949,REST_0038,A,delivered,57.76,Brasília,new,Spice Route 24,Brazilian,Curitiba,DEL_001885,DASH_0018,2025-01-14 20:47:29,2025-01-14 20:55:56,2025-01-14 21:08:59,27.7,2025-01-14 20:42:11,2025-01-14 20:44:29,2025-01-14 20:47:29,2025-01-14 20:52:55,2025-01-14 20:55:56,2025-01-14 21:05:36,2025-01-14 21:08:59,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001887,2025-01-14 20:49:08,CUST_01067,REST_0112,A,delivered,67.16,Brasília,returning,Spice Route 10,Japanese,São Paulo,DEL_001886,DASH_0498,2025-01-14 20:56:14,2025-01-14 21:06:08,2025-01-14 21:22:31,34.5,2025-01-14 20:49:08,2025-01-14 20:51:56,2025-01-14 20:56:14,2025-01-14 21:02:31,2025-01-14 21:06:08,2025-01-14 21:18:17,2025-01-14 21:22:31,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001888,2025-01-14 20:51:36,CUST_00910,REST_0106,A,delivered,21.68,São Paulo,vip,Bella Napoli 36,Italian,Curitiba,DEL_001887,DASH_0443,2025-01-14 20:59:34,2025-01-14 21:12:05,2025-01-14 21:30:41,40.4,2025-01-14 20:51:36,2025-01-14 20:54:57,2025-01-14 20:59:34,2025-01-14 21:07:05,2025-01-14 21:12:05,2025-01-14 21:25:48,2025-01-14 21:30:41,False,False,False,False,Jan,20,Noite (18-23h)
ORD_001889,2025-01-14 21:27:58,CUST_00851,REST_0112,B,delivered,78.03,Brasília,new,Spice Route 10,Japanese,São Paulo,DEL_001888,DASH_0215,2025-01-14 21:33:28,2025-01-14 21:41:13,2025-01-14 21:53:36,26.6,2025-01-14 21:27:58,2025-01-14 21:29:57,2025-01-14 21:33:28,2025-01-14 21:38:09,2025-01-14 21:41:13,2025-01-14 21:50:30,2025-01-14 21:53:36,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001890,2025-01-14 21:29:27,CUST_01875,REST_0036,A,delivered,42.37,Belo Horizonte,new,Casa Portuguesa 10,Dessert,Rio de Janeiro,DEL_001889,DASH_0306,2025-01-14 21:38:37,2025-01-14 21:51:16,2025-01-14 22:12:38,44.1,2025-01-14 21:29:27,2025-01-14 21:33:12,2025-01-14 21:38:37,2025-01-14 21:46:23,2025-01-14 21:51:16,2025-01-14 22:06:43,2025-01-14 22:12:38,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001891,2025-01-14 21:29:41,CUST_00575,REST_0038,A,delivered,64.89,São Paulo,new,Spice Route 24,Brazilian,Curitiba,DEL_001890,DASH_0414,2025-01-14 21:36:45,2025-01-14 21:47:51,2025-01-14 22:04:25,36.0,2025-01-14 21:29:41,2025-01-14 21:32:27,2025-01-14 21:36:45,2025-01-14 21:43:02,2025-01-14 21:47:51,2025-01-14 22:00:05,2025-01-14 22:04:25,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001892,2025-01-14 21:29:59,CUST_01920,REST_0032,B,delivered,83.26,Curitiba,returning,Burger Lab 48,Brazilian,Porto Alegre,DEL_001891,DASH_0191,2025-01-14 21:36:26,2025-01-14 21:46:09,2025-01-14 22:01:18,32.2,2025-01-14 21:29:59,2025-01-14 21:32:20,2025-01-14 21:36:26,2025-01-14 21:42:17,2025-01-14 21:46:09,2025-01-14 21:57:27,2025-01-14 22:01:18,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001893,2025-01-14 21:51:17,CUST_01301,REST_0105,B,delivered,9.33,Porto Alegre,vip,Bella Napoli 39,Mexican,Brasília,DEL_001892,DASH_0408,2025-01-14 21:58:30,2025-01-14 22:09:10,2025-01-14 22:26:59,36.5,2025-01-14 21:51:17,2025-01-14 21:54:21,2025-01-14 21:58:30,2025-01-14 22:05:15,2025-01-14 22:09:10,2025-01-14 22:22:12,2025-01-14 22:26:59,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001894,2025-01-14 21:53:34,CUST_01922,REST_0002,A,cancelled,36.17,Curitiba,new,Doce Vida 22,Dessert,Brasília,DEL_001893,DASH_0262,,,,,2025-01-14 21:53:34,2025-01-14 21:56:13,,,,,,False,False,False,False,Jan,21,Noite (18-23h)
ORD_001896,2025-01-14 22:02:06,CUST_01638,REST_0043,A,delivered,22.6,Curitiba,new,Doce Vida 35,Chinese,Porto Alegre,DEL_001895,DASH_0134,2025-01-14 22:07:16,2025-01-14 22:15:20,2025-01-14 22:27:06,26.0,2025-01-14 22:02:06,2025-01-14 22:04:09,2025-01-14 22:07:16,2025-01-14 22:12:09,2025-01-14 22:15:20,2025-01-14 22:24:18,2025-01-14 22:27:06,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001897,2025-01-14 22:15:45,CUST_00980,REST_0074,B,delivered,23.19,Curitiba,new,Gourmet Express 12,Brazilian,Porto Alegre,DEL_001896,UNASSIGNED,,2025-01-14 22:34:31,2025-01-14 22:51:47,37.4,2025-01-14 22:15:45,2025-01-14 22:19:06,,2025-01-14 22:29:40,2025-01-14 22:34:31,2025-01-14 22:47:26,2025-01-14 22:51:47,False,False,True,False,Jan,22,Noite (18-23h)
ORD_001898,2025-01-14 22:19:29,CUST_00925,REST_0038,A,delivered,75.0,Rio de Janeiro,new,Spice Route 24,Brazilian,Curitiba,DEL_001897,DASH_0120,2025-01-14 22:25:54,2025-01-14 22:36:09,2025-01-14 22:51:37,32.9,2025-01-14 22:19:29,2025-01-14 22:22:22,2025-01-14 22:25:54,2025-01-14 22:31:57,2025-01-14 22:36:09,2025-01-14 22:47:46,2025-01-14 22:51:37,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001900,2025-01-14 22:29:11,CUST_00421,REST_0115,A,in_progress,8.89,Brasília,returning,Mar e Terra 9,Pizza,Brasília,DEL_001899,DASH_0351,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,2025-01-14 22:29:11,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001901,2025-01-14 22:31:36,CUST_00076,REST_0030,B,delivered,18.69,Belo Horizonte,returning,Casa Portuguesa 34,Italian,São Paulo,DEL_001900,DASH_0159,2025-01-14 22:38:22,2025-01-14 22:47:32,2025-01-14 23:02:49,32.3,2025-01-14 22:31:36,2025-01-14 22:33:56,2025-01-14 22:38:22,2025-01-14 22:44:02,2025-01-14 22:47:32,2025-01-14 22:59:11,2025-01-14 23:02:49,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001902,2025-01-14 22:35:03,CUST_00767,REST_0086,A,cancelled,82.05,Curitiba,vip,Sabor & Arte 5,Burger,São Paulo,DEL_001901,DASH_0003,,,,,2025-01-14 22:35:03,2025-01-14 22:36:43,,,,,,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001903,2025-01-14 22:41:13,CUST_01976,REST_0009,B,delivered,51.32,São Paulo,vip,Cantina do Chef 7,Brazilian,Brasília,DEL_001902,DASH_0231,2025-01-14 22:45:25,2025-01-14 22:51:15,2025-01-14 23:01:07,20.4,2025-01-14 22:41:13,2025-01-14 22:42:59,2025-01-14 22:45:25,2025-01-14 22:49:07,2025-01-14 22:51:15,2025-01-14 22:58:24,2025-01-14 23:01:07,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001904,2025-01-14 22:41:43,CUST_01877,REST_0027,A,delivered,48.59,Rio de Janeiro,returning,Burger Lab 23,Japanese,Brasília,DEL_001903,DASH_0133,2025-01-14 22:48:14,2025-01-14 22:57:23,2025-01-14 23:11:59,31.3,2025-01-14 22:41:43,2025-01-14 22:43:57,2025-01-14 22:48:14,2025-01-14 22:53:49,2025-01-14 22:57:23,2025-01-14 23:08:28,2025-01-14 23:11:59,False,False,False,False,Jan,22,Noite (18-23h)
ORD_001905,2025-01-14 23:05:13,CUST_01381,REST_0103,B,delivered,69.3,Brasília,vip,Verde & Co 14,Brazilian,Porto Alegre,DEL_001904,DASH_0207,2025-01-14 23:12:10,2025-01-14 23:23:18,2025-01-14 23:40:25,36.3,2025-01-14 23:05:13,2025-01-14 23:07:49,2025-01-14 23:12:10,2025-01-14 23:19:04,2025-01-14 23:23:18,2025-01-14 23:36:04,2025-01-14 23:40:25,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001906,2025-01-14 23:08:30,CUST_00728,REST_0086,A,delivered,76.85,São Paulo,vip,Sabor & Arte 5,Burger,São Paulo,DEL_001905,DASH_0343,2025-01-14 23:14:22,2025-01-14 23:23:06,2025-01-14 23:36:40,28.9,2025-01-14 23:08:30,2025-01-14 23:10:32,2025-01-14 23:14:22,2025-01-14 23:19:28,2025-01-14 23:23:06,2025-01-14 23:32:49,2025-01-14 23:36:40,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001907,2025-01-14 23:08:34,CUST_01041,REST_0092,A,delivered,78.5,Porto Alegre,returning,Cantina do Chef 35,Burger,São Paulo,DEL_001906,DASH_0426,2025-01-14 23:15:09,2025-01-14 23:25:07,2025-01-14 23:40:40,32.8,2025-01-14 23:08:34,2025-01-14 23:11:01,2025-01-14 23:15:09,2025-01-14 23:21:09,2025-01-14 23:25:07,2025-01-14 23:36:46,2025-01-14 23:40:40,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001908,2025-01-14 23:13:43,CUST_01514,REST_0034,A,delivered,16.57,Rio de Janeiro,new,Street Eats 19,Dessert,Porto Alegre,DEL_001907,DASH_0214,2025-01-14 23:20:48,2025-01-14 23:31:40,2025-01-14 23:48:54,36.6,2025-01-14 23:13:43,2025-01-14 23:16:28,2025-01-14 23:20:48,2025-01-14 23:27:34,2025-01-14 23:31:40,2025-01-14 23:44:40,2025-01-14 23:48:54,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001910,2025-01-14 23:27:21,CUST_01847,REST_0064,B,delivered,68.93,Belo Horizonte,new,Sabor & Arte 38,Dessert,Porto Alegre,DEL_001909,DASH_0283,2025-01-14 23:33:32,2025-01-14 23:43:32,2025-01-14 23:58:47,32.1,2025-01-14 23:27:21,2025-01-14 23:29:57,2025-01-14 23:33:32,2025-01-14 23:39:44,2025-01-14 23:43:32,2025-01-14 23:54:35,2025-01-14 23:58:47,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001911,2025-01-14 23:34:42,CUST_01741,REST_0020,A,cancelled,28.2,Belo Horizonte,new,Tokyo Garden 31,Healthy,Brasília,DEL_001910,DASH_0260,,,,,2025-01-14 23:34:42,2025-01-14 23:35:43,,,,,,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001912,2025-01-14 23:48:27,CUST_01941,REST_0134,A,delivered,46.6,São Paulo,vip,Verde & Co 17,Burger,São Paulo,DEL_001911,DASH_0465,2025-01-14 23:55:34,2025-01-15 00:06:27,2025-01-15 00:24:07,36.5,2025-01-14 23:48:27,2025-01-14 23:51:32,2025-01-14 23:55:34,2025-01-15 00:02:39,2025-01-15 00:06:27,2025-01-15 00:19:41,2025-01-15 00:24:07,False,False,False,False,Jan,23,Madrugada (0-5h)
ORD_001914,2025-01-15 00:11:42,CUST_01896,REST_0108,B,delivered,65.6,Brasília,new,Casa Portuguesa 14,Burger,Brasília,DEL_001913,DASH_0460,2025-01-15 00:19:24,2025-01-15 00:29:48,2025-01-15 00:47:16,36.7,2025-01-15 00:11:42,2025-01-15 00:14:24,2025-01-15 00:19:24,2025-01-15 00:25:26,2025-01-15 00:29:48,2025-01-15 00:43:09,2025-01-15 00:47:16,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001915,2025-01-15 00:25:03,CUST_01227,REST_0024,A,delivered,10.56,São Paulo,returning,Verde & Co 44,Seafood,Belo Horizonte,DEL_001914,DASH_0319,2025-01-15 00:32:07,2025-01-15 00:42:26,2025-01-15 00:59:12,35.2,2025-01-15 00:25:03,2025-01-15 00:27:49,2025-01-15 00:32:07,2025-01-15 00:38:22,2025-01-15 00:42:26,2025-01-15 00:54:46,2025-01-15 00:59:12,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001916,2025-01-15 00:28:26,CUST_01111,REST_0098,A,delivered,19.33,Curitiba,returning,Nikkei House 5,Burger,Curitiba,DEL_001915,DASH_0220,2025-01-15 00:38:45,2025-01-15 00:53:35,2025-01-15 01:17:07,50.3,2025-01-15 00:28:26,2025-01-15 00:32:06,2025-01-15 00:38:45,2025-01-15 00:47:32,2025-01-15 00:53:35,2025-01-15 01:10:56,2025-01-15 01:17:07,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001917,2025-01-15 00:35:48,CUST_00360,REST_0031,B,delivered,77.05,Porto Alegre,new,Street Eats 37,Italian,Rio de Janeiro,DEL_001916,DASH_0004,2025-01-15 00:41:02,2025-01-15 00:48:37,2025-01-15 01:01:04,26.1,2025-01-15 00:35:48,2025-01-15 00:37:51,2025-01-15 00:41:02,2025-01-15 00:45:31,2025-01-15 00:48:37,2025-01-15 00:57:58,2025-01-15 01:01:04,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001918,2025-01-15 00:37:53,CUST_00984,REST_0043,B,delivered,14.2,Curitiba,new,Doce Vida 35,Chinese,Porto Alegre,DEL_001917,DASH_0349,2025-01-15 00:44:45,2025-01-15 00:54:25,2025-01-15 01:09:31,32.9,2025-01-15 00:37:53,2025-01-15 00:40:45,2025-01-15 00:44:45,2025-01-15 00:50:21,2025-01-15 00:54:25,2025-01-15 01:05:44,2025-01-15 01:09:31,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001919,2025-01-15 00:39:57,CUST_00727,REST_0062,B,delivered,70.0,Porto Alegre,returning,Doce Vida 24,Dessert,Porto Alegre,DEL_001918,DASH_0379,2025-01-15 00:49:24,2025-01-15 01:04:42,2025-01-15 01:26:38,48.6,2025-01-15 00:39:57,2025-01-15 00:43:21,2025-01-15 00:49:24,2025-01-15 00:58:00,2025-01-15 01:04:42,2025-01-15 01:21:33,2025-01-15 01:26:38,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001920,2025-01-15 00:43:41,CUST_01976,REST_0019,B,delivered,54.86,São Paulo,vip,Forno di Pietra 41,Seafood,Rio de Janeiro,DEL_001919,DASH_0414,2025-01-15 00:50:51,2025-01-15 01:00:49,2025-01-15 01:17:17,34.6,2025-01-15 00:43:41,2025-01-15 00:46:16,2025-01-15 00:50:51,2025-01-15 00:57:03,2025-01-15 01:00:49,2025-01-15 01:13:08,2025-01-15 01:17:17,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001921,2025-01-15 00:56:00,CUST_00680,REST_0019,A,delivered,8.04,Brasília,returning,Forno di Pietra 41,Seafood,Rio de Janeiro,DEL_001920,DASH_0236,2025-01-15 01:02:27,2025-01-15 01:12:54,2025-01-15 01:28:42,34.0,2025-01-15 00:56:00,2025-01-15 00:58:34,2025-01-15 01:02:27,2025-01-15 01:08:55,2025-01-15 01:12:54,2025-01-15 01:24:51,2025-01-15 01:28:42,False,False,False,False,Jan,0,Madrugada (0-5h)
ORD_001922,2025-01-15 01:14:24,CUST_00437,REST_0113,A,delivered,68.93,Curitiba,new,Spice Route 15,Japanese,Belo Horizonte,DEL_001921,DASH_0136,2025-01-15 01:21:18,2025-01-15 01:31:11,2025-01-15 01:47:40,34.1,2025-01-15 01:14:24,2025-01-15 01:17:08,2025-01-15 01:21:18,2025-01-15 01:27:14,2025-01-15 01:31:11,2025-01-15 01:43:17,2025-01-15 01:47:40,False,False,False,False,Jan,1,Madrugada (0-5h)
ORD_001923,2025-01-15 01:14:58,CUST_01893,REST_0052,A,delivered,23.67,Brasília,returning,Forno di Pietra 1,Pizza,Curitiba,DEL_001922,DASH_0313,2025-01-15 01:23:09,2025-01-15 01:35:07,2025-01-15 01:53:42,40.3,2025-01-15 01:14:58,2025-01-15 01:18:31,2025-01-15 01:23:09,2025-01-15 01:30:19,2025-01-15 01:35:07,2025-01-15 01:49:11,2025-01-15 01:53:42,False,False,False,False,Jan,1,Madrugada (0-5h)
ORD_001924,2025-01-15 01:37:15,CUST_00376,REST_0086,A,delivered,36.01,São Paulo,new,Sabor & Arte 5,Burger,São Paulo,DEL_001923,DASH_0166,2025-01-15 01:45:40,2025-01-15 01:58:59,2025-01-15 02:19:02,43.4,2025-01-15 01:37:15,2025-01-15 01:41:08,2025-01-15 01:45:40,2025-01-15 01:54:09,2025-01-15 01:58:59,2025-01-15 02:13:52,2025-01-15 02:19:02,False,False,False,False,Jan,1,Madrugada (0-5h)
ORD_001925,2025-01-15 01:41:57,CUST_01809,REST_0097,A,delivered,84.82,São Paulo,new,Doce Vida 18,Pizza,Belo Horizonte,DEL_001924,DASH_0287,2025-01-15 01:50:28,2025-01-15 02:03:20,2025-01-15 02:23:07,42.5,2025-01-15 01:41:57,2025-01-15 01:45:14,2025-01-15 01:50:28,2025-01-15 01:58:06,2025-01-15 02:03:20,2025-01-15 02:18:29,2025-01-15 02:23:07,False,False,False,False,Jan,1,Madrugada (0-5h)
ORD_001926,2025-01-15 02:00:45,CUST_01927,REST_0094,A,cancelled,69.42,Belo Horizonte,returning,Urban Kitchen 19,Italian,Rio de Janeiro,DEL_001925,DASH_0259,,,,,2025-01-15 02:00:45,2025-01-15 02:03:41,,,,,,False,False,False,False,Jan,2,Madrugada (0-5h)
ORD_001927,2025-01-15 02:01:26,CUST_00615,REST_0095,A,delivered,55.0,Porto Alegre,vip,Bella Napoli 15,Healthy,Porto Alegre,DEL_001926,DASH_0391,2025-01-15 02:07:50,2025-01-15 02:17:12,2025-01-15 02:32:21,31.7,2025-01-15 02:01:26,2025-01-15 02:03:52,2025-01-15 02:07:50,2025-01-15 02:13:41,2025-01-15 02:17:12,2025-01-15 02:28:24,2025-01-15 02:32:21,False,False,False,False,Jan,2,Madrugada (0-5h)
ORD_001928,2025-01-15 02:06:58,CUST_01379,REST_0147,B,delivered,72.4,Curitiba,new,Nikkei House 17,Brazilian,Curitiba,DEL_001927,DASH_0441,2025-01-15 02:13:22,2025-01-15 02:23:45,2025-01-15 02:39:28,33.6,2025-01-15 02:06:58,2025-01-15 02:09:29,2025-01-15 02:13:22,2025-01-15 02:19:24,2025-01-15 02:23:45,2025-01-15 02:35:39,2025-01-15 02:39:28,False,False,False,False,Jan,2,Madrugada (0-5h)
ORD_001929,2025-01-15 02:07:12,CUST_01594,REST_0095,A,cancelled,62.45,São Paulo,new,Bella Napoli 15,Healthy,Porto Alegre,DEL_001928,DASH_0141,,,,,2025-01-15 02:07:12,2025-01-15 02:08:10,,,,,,False,False,False,False,Jan,2,Madrugada (0-5h)
ORD_001931,2025-01-15 02:17:54,CUST_01394,REST_0043,B,delivered,70.15,Porto Alegre,new,Doce Vida 35,Chinese,Porto Alegre,DEL_001930,DASH_0258,2025-01-15 02:24:07,2025-01-15 02:33:38,2025-01-15 02:48:15,31.2,2025-01-15 02:17:54,2025-01-15 02:20:33,2025-01-15 02:24:07,2025-01-15 02:29:46,2025-01-15 02:33:38,2025-01-15 02:44:31,2025-01-15 02:48:15,False,False,False,False,Jan,2,Madrugada (0-5h)
ORD_001932,2025-01-15 02:18:56,CUST_00265,REST_0121,B,delivered,33.74,Brasília,returning,Urban Kitchen 29,Seafood,Brasília,DEL_001931,DASH_0293,2025-01-15 02:27:15,2025-01-15 02:40:04,2025-01-15 02:59:13,41.5,2025-01-15 02:18:56,2025-01-15 02:22:26,2025-01-15 02:27:15,2025-01-15 02:35:02,2025-01-15 02:40:04,2025-01-15 02:54:30,2025-01-15 02:59:13,False,False,False,False,Jan,2,Madrugada (0-5h)
